Specialty,Specialty Code,Package Name,Procedure Code,Procedure Name,Procedure Price
Urology,SU,Post TURBT - Check Cystoscopy (Per sitting) with cold-cup biopsy,SU057A,Post TURBT - Check Cystoscopy (Per sitting) with cold-cup biopsy,10000
Urology,SU,Urachal Cyst excision,SU058A,Urachal Cyst excision - Open,21937.5
Urology,SU,Urachal Cyst excision,SU058B,Urachal Cyst excision - Laparoscopic,23812.5
Medical Oncology,MO,Intravesical BCG / Mitomycin,SU060A,"Induction cycles (PC)
Rate per dose -Rs 5000 max no- 06 (including drug)",2500
Urology,SU,Intravesical BCG / Mitomycin,SU060A,"Induction cycles (PC)
Rate per dose -Rs 5000 max no- 06 (including drug)",2500
Pediatric Surgery,SS,Suprapubic Drainage - Closed / Trocar,SU061A,Suprapubic Drainage - Closed / Trocar,5062.5
Urology,SU,Suprapubic Drainage - Closed / Trocar,SU061A,Suprapubic Drainage - Closed / Trocar,5062.5
Surgical Oncology,SC,Stress incontinence surgery,SU062A,Stress incontinence surgery - Open,23550
Urology,SU,Stress incontinence surgery,SU062A,Stress incontinence surgery - Open,23550
Pediatric Surgery,SS,Emergency management of Acute retention of Urine,SU064A,Emergency management of Acute retention of Urine (per day),2100
Urology,SU,Emergency management of Acute retention of Urine,SU064A,Emergency management of Acute retention of Urine (per day),2100
Pediatric Surgery,SS,Meatotomy / Meatoplasty,SU065A,Meatotomy,3500
Urology,SU,Meatotomy / Meatoplasty,SU065A,Meatotomy,3500
Pediatric Surgery,SS,Meatotomy / Meatoplasty,SU065B,Meatoplasty,4687.5
Urology,SU,Meatotomy / Meatoplasty,SU065B,Meatoplasty,4687.5
Pediatric Surgery,SS,Urethroplasty,SU066A,Urethroplasty - End to end,42500
Urology,SU,Urethroplasty,SU066A,Urethroplasty - End to end,42500
Pediatric Surgery,SS,Urethroplasty,SU066B,Urethroplasty - Substitution - single stage,42500
Urology,SU,Urethroplasty,SU066B,Urethroplasty - Substitution - single stage,42500
Pediatric Surgery,SS,Urethroplasty,SU066C,Urethroplasty - Substitution - two stage,35000
Urology,SU,Urethroplasty,SU066C,Urethroplasty - Substitution - two stage,35000
Pediatric Surgery,SS,Urethroplasty,SU066D,Urethroplasty - Transpubic,49000
Urology,SU,Urethroplasty,SU066D,Urethroplasty - Transpubic,49000
Pediatric Surgery,SS,Urethral Dilatation,SU068A,Non endocopic as an independent procedure,2000
Urology,SU,Urethral Dilatation,SU068A,Non endocopic as an independent procedure,2000
Pediatric Surgery,SS,Urethral Dilatation,SU068B,Endocopic as an independent procedure,5000
Urology,SU,Urethral Dilatation,SU068B,Endocopic as an independent procedure,5000
Pediatric Surgery,SS,Perineal Urethrostomy without closure,SU069A,Perineal Urethrostomy without closure,20250
Urology,SU,Perineal Urethrostomy without closure,SU069A,Perineal Urethrostomy without closure,20250
Pediatric Surgery,SS,Post. Urethral Valve fulguration,SU070A,Post. Urethral Valve fulguration(to be checked from pead surgery),18000
Urology,SU,Post. Urethral Valve fulguration,SU070A,Post. Urethral Valve fulguration(to be checked from pead surgery),18000
Pediatric Surgery,SS,Hypospadias repair,SU071A,Single stage,35000
Plastic & Reconstructive Surgery,SP,Hypospadias repair,SU071A,Single stage,35000
Urology,SU,Hypospadias repair,SU071A,Single stage,35000
Pediatric Surgery,SS,Hypospadias repair,SU071B,Two or more stage (First Stage),16313
Plastic & Reconstructive Surgery,SP,Hypospadias repair,SU071B,Two or more stage (First Stage),16313
Urology,SU,Hypospadias repair,SU071B,Two or more stage (First Stage),16313
Pediatric Surgery,SS,Hypospadias repair,SU071D,Two or more stage (Final Stage)/Fistula repair,20000
Plastic & Reconstructive Surgery,SP,Hypospadias repair,SU071D,Two or more stage (Final Stage)/Fistula repair,20000
Urology,SU,Hypospadias repair,SU071D,Two or more stage (Final Stage)/Fistula repair,20000
Emergency Room Packages,ER,Emergency management of Hematuria,SU073A,Emergency management of Hematuria(per  day) LOS-1-5 days,2000
Pediatric Surgery,SS,Emergency management of Hematuria,SU073A,Emergency management of Hematuria(per  day) LOS-1-5 days,2000
Urology,SU,Emergency management of Hematuria,SU073A,Emergency management of Hematuria (per day) LOS-1-5 days,2000
Urology,SU,Excision of Urethral Caruncle,SU074A,Excision of Urethral Caruncle,5000
Obstetrics & Gynecology,SO,Urethrovaginal fistula repair,SU075A,Urethrovaginal fistula repair,40000
Pediatric Surgery,SS,Urethrovaginal fistula repair,SU075A,Urethrovaginal fistula repair,40000
Urology,SU,Urethrovaginal fistula repair,SU075A,Urethrovaginal fistula repair,40000
Pediatric Surgery,SS,Urethrorectal fistula repair,SU076A,Urethrorectal fistula repair,50000
Urology,SU,Urethrorectal fistula repair,SU076A,Urethrorectal fistula repair,50000
Urology,SU,Open simple prostatetctomy for BPH,SU077A,Open simple prostatetctomy for BPH,27500
Urology,SU,Radical prostatectomy,SU078A,Open  (to be checked with surg onco),54375
Urology,SU,Radical prostatectomy,SU078B,Lap.(to be checked with surg. Onco),56250
Urology,SU,"TURP-Transurethral Resection of the Prostate, BPH",SU080A,Monopolar,30937.5
Urology,SU,"TURP-Transurethral Resection of the Prostate, BPH",SU080B,Bipolar,30937.5
Urology,SU,Transrectal Ultrasound guided prostate biopsy (minimum 12 core),SU081A,Transrectal Ultrasound guided prostate biopsy (minimum 12 core),10000
Surgical Oncology,SC,Penectomy,SU082A,Partial Penectomy,20000
Urology,SU,Penectomy,SU082A,Partial Penectomy,20000
Surgical Oncology,SC,Penectomy,SU082B,Total Penectomy + Perineal Urethrostomy,30000
Urology,SU,Penectomy,SU082B,Total Penectomy + Perineal Urethrostomy,30000
Urology,SU,Surgery for Priapism,SU083A,Aspiration,6000
Urology,SU,Surgery for Priapism,SU083B,Shunt,15000
Urology,SU,Penile prosthesis insertion,SU085A,Penile prosthesis insertion,35000
Pediatric Surgery,SS,Orchiectomy,SU086A,High inguinal,20000
Surgical Oncology,SC,Orchiectomy,SU086A,High inguinal,20000
Urology,SU,Orchiectomy,SU086A,High inguinal,20000
Surgical Oncology,SC,Bilateral Orchidectomy for hormone ablation,SU087A,Bilateral Orchidectomy for hormone ablation,10000
Urology,SU,Bilateral Orchidectomy for hormone ablation,SU087A,Bilateral Orchidectomy for hormone ablation,10000
Pediatric Surgery,SS,Orchiopexy,SU088A,Orchiopexy with laparoscopyto be cross checked with pead surgery,30000
Urology,SU,Orchiopexy,SU088A,Orchiopexy with laparoscopyto be cross checked with pead surgery,30000
Pediatric Surgery,SS,Orchiopexy,SU088B,Orchiopexy without laparoscopy - U/L,16500
Urology,SU,Orchiopexy,SU088B,Orchiopexy without laparoscopy - U/L,16500
Pediatric Surgery,SS,Orchiopexy,SU088C,Orchiopexy without laparoscopy - B/L,20700
Urology,SU,Orchiopexy,SU088C,Orchiopexy without laparoscopy - B/L,20700
Urology,SU,Surgical Correction of Varicocele,SU089A,Non Microsurgical,10125
Urology,SU,Surgical Correction of Varicocele,SU089B,Microsurgical,20000
Obstetrics & Gynecology,SO,Radical Retroperitoneal lymph node dissection,SU090A,Open,36900
Surgical Oncology,SC,Radical Retroperitoneal lymph node dissection,SU090A,Open,36900
Urology,SU,Radical Retroperitoneal lymph node dissection,SU090A,Open,36900
Obstetrics & Gynecology,SO,Radical Retroperitoneal lymph node dissection,SU090B,Lap.,38100
Surgical Oncology,SC,Radical Retroperitoneal lymph node dissection,SU090B,Lap.,38100
Urology,SU,Radical Retroperitoneal lymph node dissection,SU090B,Lap.,38100
Surgical Oncology,SC,Ilio-Inguinal lymphadenectomy,SU091A,Ilio-Inguinal lymphadenectomy,21937.5
Urology,SU,Ilio-Inguinal lymphadenectomy,SU091A,Ilio-Inguinal lymphadenectomy,21937.5
Pediatric Surgery,SS,Emergency management of Ureteric stone - Package for evaluation / investigation (ultrasound + culture) for 3 weeks (medicines).,SU094A,Emergency management of Ureteric stone - Package for evaluation / investigation (ultrasound + culture) for 3 weeks (medicines).,2100
Urology,SU,Emergency management of Ureteric stone - Package for evaluation / investigation (ultrasound + culture) for 3 weeks (medicines).,SU094A,Emergency management of Ureteric stone - Package for evaluation / investigation (ultrasound + culture) for 3 weeks (medicines).,2100
Urology,SU,Retrograde Intrarenal Surgery with Laser Lithotripsy,SU095A,Retrograde Intrarenal Surgery with Laser Lithotripsy,30000
Urology,SU,Repair for VVF,SU096B,Laparoscopic/open,37500
Urology,SU,Permanent tunnelled catheter placement as substitute for AV fistula in long term dialysis,SU097A,Permanent tunnelled catheter placement as substitute for AV fistula in long term dialysis,30000
Surgical Oncology,SC,"Pelvic lymphadenectomy, after prior cancer surgery",SU098A,Open,42600
Urology,SU,"Pelvic lymphadenectomy, after prior cancer surgery",SU098A,Open,42600
Urology,SU,"Pelvic lymphadenectomy, after prior cancer surgery",SU098B,Laparoscopic,43200
Urology,SU,Botulinum toxin injection for Neuropathic bladder,SU099A,Botulinum toxin injection for Neuropathic bladder,10000
CTVS,SV,Surgical Correction of Category - I Congenital Heart Disease ,SV001A,Unifocalization of MAPCA,100000
CTVS,SV,Surgical Correction of Category - I Congenital Heart Disease ,SV001B,Isolated Secundum Atrial Septal Defect (ASD) Repair,100000
CTVS,SV,Surgical Correction of Category - I Congenital Heart Disease ,SV001C,Glenn procedure,100000
CTVS,SV,Surgical Correction of Category - I Congenital Heart Disease ,SV001D,Pulmonary Artery Banding,100000
CTVS,SV,Surgical Correction of Category - I Congenital Heart Disease ,SV001E,Systemic - Pulmonary Artery shunt,110000
CTVS,SV,Surgical Correction of Category - I Congenital Heart Disease ,SV001F,Vascular Ring division,100000
CTVS,SV,Surgical Correction of Category - I Congenital Heart Disease,SV001G,Coarctation repair,110000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002A,ASD closure + Partial Anomalous Venous Drainage Repair,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002B,ASD Closure + Mitral procedure,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002C,ASD Closure + Tricuspid procedure,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002D,ASD Closure + Pulmonary procedure,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002E,ASD Closure + Infundibular procedure,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002F,VSD closure,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002G,Infundibular PS repair ,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002H,Valvular PS / PR repair,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002I,Partial AV canal repair,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002J,Intermediate AV canal repair,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002K,Atrial septectomy + Glenn,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002L,Atrial septectomy + PA Band ,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002M,Sinus of Valsalva aneurysm repair with aortic valve procedure,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002N,Sinus of Valsalva aneurysm repair without aortic valve procedure,132000
CTVS,SV,Surgical Correction of Category - II Congenital Heart Disease,SV002O,Sub-aortic membrane resection,132000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003A,Ebstien anomoly repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003B,Double switch operation,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003C,Rastelli Procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003D,Fontan procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003E,AP window repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003F,Arch interruption Repair without VSD closure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003G,Arch interruption Repair with VSD closure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003H,DORV Repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003I,Supravalvular AS repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003J,Konno procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003K,Norwood procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003L,VSD closure + RV - PA conduit,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003M,VSD + Aortic procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003N,VSD + Mitral procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003O,VSD + Tricuspid procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003P,VSD + Pulmonary artery procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003Q,VSD + Infundibular procedure,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003R,VSD + Coarctation repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003S,TAPVC Repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003T,Truncus arteriosus repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003U,Tetralogy of Fallot Repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003V,Complete AV canal repair,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003W,Arterial switch operation,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003X,Senning Operation,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003Y,Mustard Operation,165000
CTVS,SV,Surgical Correction of Category - III Congenital Heart Disease ,SV003Z,ALCAPA repair,200000
CTVS,SV,"Coronary artery bypass grafting (CABG), 
including intra operative balloon pump (if required)",SV004A,"Coronary artery bypass grafting (CABG), with or without  intraoperative IABP) ",118100
CTVS,SV,Single Valve Procedure,SV005A,Aortic valve replacement,130900
CTVS,SV,Single Valve Procedure,SV005B,Mitral valve replacement / Mitral valve repair,130900
CTVS,SV,Single Valve Procedure,SV005C,Tricuspid valve replacement / Tricuspid valve repair,130900
CTVS,SV,Double Valve Procedure,SV006A,Double valve replacement/ repair,156200
CTVS,SV,Triple valve procedure ,SV007A,Triple valve replacement/ repair,187000
CTVS,SV,Closed Mitral Valvotomy including thoracotomy,SV008A,Closed mitral valvotomy,57000
CTVS,SV,Ross Procedure,SV009A,Ross Procedure,165000
CTVS,SV,Surgery for Hypertrophic Obstructive Cardiomyopathy (HOCM),SV010A,Surgery for Hypertrophic Obstructive Cardiomyopathy (HOCM),111000
CTVS,SV,Pericardial window (via thoracotomy),SV011A,Pericardial window (via thoracotomy),30000
CTVS,SV,Pericardiectomy,SV012A,Pericardiectomy,67000
CTVS,SV,Patent Ductus Arteriosus (PDA) Closure via thoracotomy,SV013A,Patent Ductus Arteriosus (PDA) Closure via thoracotomy,57000
CTVS,SV,Aortic Root Replacement Surgery,SV014A,Bental Procedure,165000
CTVS,SV,Aortic Root Replacement Surgery,SV014B,Aortic Dissection,165000
CTVS,SV,Aortic Root Replacement Surgery,SV014C,Aortic Aneurysm ( Root Ascending ),165000
CTVS,SV,Aortic Root Replacement Surgery,SV014D,Valve sparing root replacement,165000
CTVS,SV,Aortic Root Replacement Surgery,SV014E,AVR + Root enlargement,165000
CTVS,SV,Aortic Arch Replacement / Thoracoabdominal aneurysm Repair using bypass,SV015A,Aortic Arch Replacement using cardiopulmonary bypass,165000
CTVS,SV,Aortic Arch Replacement / Thoracoabdominal aneurysm Repair using bypass,SV015B,Thoracoabdominal aneurysm Repair using partial cardiopulmonary bypass,165000
CTVS,SV,Aortic Aneurysm Repair,SV016A,Aortic Aneurysm Repair using Cardiopulmonary bypass (CPB),132000
CTVS,SV,Aortic Aneurysm Repair,SV016B,Aortic Aneurysm Repair using Left Heart Bypass,132000
